"","gene","TF","Hits"
"12730","srh-17","400-LIN-13",0
"12731","srh-17","400-LIN-15B",0
"12732","srh-17","400-LIN-39",0
"12733","srh-17","400-LIR-3",0
"12734","srh-17","400-LSY-2",0
"12735","srh-17","400-MDL-1",2
"12736","srh-17","400-MEP-1",0
"12737","srh-17","400-NHR-10",0
"12738","srh-17","400-NHR-102",0
"12739","srh-17","400-NHR-11",1
"12740","srh-17","400-NHR-116",0
"12741","srh-17","400-NHR-237",0
"12742","srh-17","400-NHR-25",0
"12743","srh-17","400-NHR-28",1
"12744","srh-17","400-NHR-48",1
"12745","srh-17","400-NHR-6",1
"12746","srh-17","400-NHR-76",0
"12747","srh-17","400-NHR-77",0
"12748","srh-17","400-PHA-4",0
"12749","srh-17","400-PQM-1",0
"12750","srh-17","400-R02D3.7",0
"12751","srh-17","400-R06F6.6",0
"12752","srh-17","400-RBR-2",0
"12753","srh-17","400-SKN-1",0
"12754","srh-17","400-SNPC-4",0
"12755","srh-17","400-SPR-1",0
"12756","srh-17","400-UNC-130",0
"12757","srh-17","400-UNC-39",0
"12758","srh-17","400-UNC-62",1
"12759","srh-17","400-ZAG-1",0
"12760","srh-17","400-ZFP-2",0
"12761","srh-17","400-ZIP-2",0
"12762","srh-17","400-ZK546.5",0
"12763","srh-17","400-ZTF-11",0
"12764","srh-17","400-ZTF-7",0
"12765","srh-17","Total Instances of TFs binding within 1000",11
"12766","srh-17","Total Instances of TFs binding within 400bp",9
"12767","srh-17","Total number of TFs binding within 1000 bp of peak",8
"12768","srh-17","Total number of TFs bound",8
"12769","srw-67","1k-43252",0
"12770","srw-67","1k-AHA-1",0
"12771","srw-67","1k-C05D10.1",0
"12772","srw-67","1k-CEH-32",0
"12773","srw-67","1k-CEH-38",0
"12774","srw-67","1k-CES-1",0
"12775","srw-67","1k-CEY-2",1
"12776","srw-67","1k-DAF-16",0
"12777","srw-67","1k-DPL-1",1
"12778","srw-67","1k-DUXL-1",1
"12779","srw-67","1k-DVE-1",0
"12780","srw-67","1k-EGL-27",0
"12781","srw-67","1k-F10B5.3",0
"12782","srw-67","1k-F37D6.2",0
"12783","srw-67","1k-F45C12.2",0
"12784","srw-67","1k-F49E8.2",0
"12785","srw-67","1k-FKH-10",0
"12786","srw-67","1k-FOS-1",0
"12787","srw-67","1k-HLH-30",1
"12788","srw-67","1k-LIN-13",0
"12789","srw-67","1k-LIN-15B",0
"12790","srw-67","1k-LIN-39",0
"12791","srw-67","1k-LIR-3",0
"12792","srw-67","1k-LSY-2",1
"12793","srw-67","1k-MDL-1",2
"12794","srw-67","1k-MEP-1",1
"12795","srw-67","1k-NHR-10",0
"12796","srw-67","1k-NHR-102",0
"12797","srw-67","1k-NHR-11",0
"12798","srw-67","1k-NHR-116",0
"12799","srw-67","1k-NHR-237",0
"12800","srw-67","1k-NHR-25",1
"12801","srw-67","1k-NHR-28",1
"12802","srw-67","1k-NHR-48",1
"12803","srw-67","1k-NHR-6",0
"12804","srw-67","1k-NHR-76",0
"12805","srw-67","1k-NHR-77",0
"12806","srw-67","1k-PHA-4",0
"12807","srw-67","1k-PQM-1",0
"12808","srw-67","1k-R02D3.7",0
"12809","srw-67","1k-R06F6.6",0
"12810","srw-67","1k-RBR-2",0
"12811","srw-67","1k-SKN-1",0
"12812","srw-67","1k-SNPC-4",0
"12813","srw-67","1k-SPR-1",0
"12814","srw-67","1k-UNC-130",0
"12815","srw-67","1k-UNC-39",0
"12816","srw-67","1k-UNC-62",0
"12817","srw-67","1k-ZAG-1",0
"12818","srw-67","1k-ZFP-2",0
"12819","srw-67","1k-ZIP-2",0
"12820","srw-67","1k-ZK546.5",0
"12821","srw-67","1k-ZTF-11",0
"12822","srw-67","1k-ZTF-7",0
"12823","srw-67","400-43252",0
"12824","srw-67","400-AHA-1",0
"12825","srw-67","400-C05D10.1",0
"12826","srw-67","400-CEH-32",0
"12827","srw-67","400-CEH-38",0
"12828","srw-67","400-CES-1",0
"12829","srw-67","400-CEY-2",1
"12830","srw-67","400-DAF-16",0
"12831","srw-67","400-DPL-1",1
"12832","srw-67","400-DUXL-1",1
"12833","srw-67","400-DVE-1",0
"12834","srw-67","400-EGL-27",0
"12835","srw-67","400-F10B5.3",0
"12836","srw-67","400-F37D6.2",0
"12837","srw-67","400-F45C12.2",0
"12838","srw-67","400-F49E8.2",0
"12839","srw-67","400-FKH-10",0
"12840","srw-67","400-FOS-1",0
"12841","srw-67","400-HLH-30",1
"12842","srw-67","400-LIN-13",0
"12843","srw-67","400-LIN-15B",0
"12844","srw-67","400-LIN-39",0
"12845","srw-67","400-LIR-3",0
"12846","srw-67","400-LSY-2",1
"12847","srw-67","400-MDL-1",2
"12848","srw-67","400-MEP-1",1
"12849","srw-67","400-NHR-10",0
"12850","srw-67","400-NHR-102",0
"12851","srw-67","400-NHR-11",0
"12852","srw-67","400-NHR-116",0
"12853","srw-67","400-NHR-237",0
"12854","srw-67","400-NHR-25",1
"12855","srw-67","400-NHR-28",1
"12856","srw-67","400-NHR-48",1
"12857","srw-67","400-NHR-6",0
"12858","srw-67","400-NHR-76",0
"12859","srw-67","400-NHR-77",0
"12860","srw-67","400-PHA-4",0
"12861","srw-67","400-PQM-1",0
"12862","srw-67","400-R02D3.7",0
"12863","srw-67","400-R06F6.6",0
"12864","srw-67","400-RBR-2",0
"12865","srw-67","400-SKN-1",0
"12866","srw-67","400-SNPC-4",0
"12867","srw-67","400-SPR-1",0
"12868","srw-67","400-UNC-130",0
"12869","srw-67","400-UNC-39",0
"12870","srw-67","400-UNC-62",0
"12871","srw-67","400-ZAG-1",0
"12872","srw-67","400-ZFP-2",0
"12873","srw-67","400-ZIP-2",0
"12874","srw-67","400-ZK546.5",0
"12875","srw-67","400-ZTF-11",0
"12876","srw-67","400-ZTF-7",0
"12877","srw-67","Total Instances of TFs binding within 1000",12
"12878","srw-67","Total Instances of TFs binding within 400bp",11
"12879","srw-67","Total number of TFs binding within 1000 bp of peak",10
"12880","srw-67","Total number of TFs bound",10
"12881","sulp-7","1k-43252",2
"12882","sulp-7","1k-AHA-1",2
"12883","sulp-7","1k-C05D10.1",1
"12884","sulp-7","1k-CEH-32",2
"12885","sulp-7","1k-CEH-38",1
"12886","sulp-7","1k-CES-1",2
"12887","sulp-7","1k-CEY-2",2
"12888","sulp-7","1k-DAF-16",8
"12889","sulp-7","1k-DPL-1",3
"12890","sulp-7","1k-DUXL-1",2
"12891","sulp-7","1k-DVE-1",2
"12892","sulp-7","1k-EGL-27",1
"12893","sulp-7","1k-F10B5.3",2
"12894","sulp-7","1k-F37D6.2",2
"12895","sulp-7","1k-F45C12.2",2
"12896","sulp-7","1k-F49E8.2",3
"12897","sulp-7","1k-FKH-10",3
"12898","sulp-7","1k-FOS-1",2
"12899","sulp-7","1k-HLH-30",2
"12900","sulp-7","1k-LIN-13",3
"12901","sulp-7","1k-LIN-15B",2
"12902","sulp-7","1k-LIN-39",2
"12903","sulp-7","1k-LIR-3",2
"12904","sulp-7","1k-LSY-2",3
"12905","sulp-7","1k-MDL-1",4
"12906","sulp-7","1k-MEP-1",2
"12907","sulp-7","1k-NHR-10",1
"12908","sulp-7","1k-NHR-102",2
"12909","sulp-7","1k-NHR-11",3
"12910","sulp-7","1k-NHR-116",1
"12911","sulp-7","1k-NHR-237",2
"12912","sulp-7","1k-NHR-25",2
"12913","sulp-7","1k-NHR-28",2
"12914","sulp-7","1k-NHR-48",2
"12915","sulp-7","1k-NHR-6",2
"12916","sulp-7","1k-NHR-76",3
"12917","sulp-7","1k-NHR-77",2
"12918","sulp-7","1k-PHA-4",2
"12919","sulp-7","1k-PQM-1",1
"12920","sulp-7","1k-R02D3.7",2
"12921","sulp-7","1k-R06F6.6",1
"12922","sulp-7","1k-RBR-2",2
"12923","sulp-7","1k-SKN-1",2
"12924","sulp-7","1k-SNPC-4",2
"12925","sulp-7","1k-SPR-1",2
"12926","sulp-7","1k-UNC-130",3
"12927","sulp-7","1k-UNC-39",2
"12928","sulp-7","1k-UNC-62",6
"12929","sulp-7","1k-ZAG-1",2
"12930","sulp-7","1k-ZFP-2",3
"12931","sulp-7","1k-ZIP-2",3
"12932","sulp-7","1k-ZK546.5",2
"12933","sulp-7","1k-ZTF-11",2
"12934","sulp-7","1k-ZTF-7",3
"12935","sulp-7","400-43252",2
"12936","sulp-7","400-AHA-1",2
"12937","sulp-7","400-C05D10.1",1
"12938","sulp-7","400-CEH-32",2
"12939","sulp-7","400-CEH-38",1
"12940","sulp-7","400-CES-1",2
"12941","sulp-7","400-CEY-2",2
"12942","sulp-7","400-DAF-16",8
"12943","sulp-7","400-DPL-1",3
"12944","sulp-7","400-DUXL-1",2
"12945","sulp-7","400-DVE-1",2
"12946","sulp-7","400-EGL-27",1
"12947","sulp-7","400-F10B5.3",2
"12948","sulp-7","400-F37D6.2",2
"12949","sulp-7","400-F45C12.2",2
"12950","sulp-7","400-F49E8.2",3
"12951","sulp-7","400-FKH-10",3
"12952","sulp-7","400-FOS-1",2
"12953","sulp-7","400-HLH-30",2
"12954","sulp-7","400-LIN-13",3
"12955","sulp-7","400-LIN-15B",2
"12956","sulp-7","400-LIN-39",2
"12957","sulp-7","400-LIR-3",2
"12958","sulp-7","400-LSY-2",3
"12959","sulp-7","400-MDL-1",4
"12960","sulp-7","400-MEP-1",2
"12961","sulp-7","400-NHR-10",1
"12962","sulp-7","400-NHR-102",2
"12963","sulp-7","400-NHR-11",3
"12964","sulp-7","400-NHR-116",1
"12965","sulp-7","400-NHR-237",2
"12966","sulp-7","400-NHR-25",2
"12967","sulp-7","400-NHR-28",2
"12968","sulp-7","400-NHR-48",2
"12969","sulp-7","400-NHR-6",2
"12970","sulp-7","400-NHR-76",3
"12971","sulp-7","400-NHR-77",2
"12972","sulp-7","400-PHA-4",2
"12973","sulp-7","400-PQM-1",1
"12974","sulp-7","400-R02D3.7",2
"12975","sulp-7","400-R06F6.6",1
"12976","sulp-7","400-RBR-2",2
"12977","sulp-7","400-SKN-1",2
"12978","sulp-7","400-SNPC-4",2
"12979","sulp-7","400-SPR-1",2
"12980","sulp-7","400-UNC-130",3
"12981","sulp-7","400-UNC-39",2
"12982","sulp-7","400-UNC-62",6
"12983","sulp-7","400-ZAG-1",2
"12984","sulp-7","400-ZFP-2",3
"12985","sulp-7","400-ZIP-2",3
"12986","sulp-7","400-ZK546.5",2
"12987","sulp-7","400-ZTF-11",2
"12988","sulp-7","400-ZTF-7",3
"12989","sulp-7","Total Instances of TFs binding within 1000",157
"12990","sulp-7","Total Instances of TFs binding within 400bp",124
"12991","sulp-7","Total number of TFs binding within 1000 bp of peak",114
"12992","sulp-7","Total number of TFs bound",114
"12993","T04A8.7","1k-43252",0
"12994","T04A8.7","1k-AHA-1",1
"12995","T04A8.7","1k-C05D10.1",0
"12996","T04A8.7","1k-CEH-32",0
"12997","T04A8.7","1k-CEH-38",0
"12998","T04A8.7","1k-CES-1",0
"12999","T04A8.7","1k-CEY-2",0
"13000","T04A8.7","1k-DAF-16",2
"13001","T04A8.7","1k-DPL-1",1
"13002","T04A8.7","1k-DUXL-1",0
"13003","T04A8.7","1k-DVE-1",1
"13004","T04A8.7","1k-EGL-27",0
"13005","T04A8.7","1k-F10B5.3",0
"13006","T04A8.7","1k-F37D6.2",0
"13007","T04A8.7","1k-F45C12.2",0
"13008","T04A8.7","1k-F49E8.2",0
"13009","T04A8.7","1k-FKH-10",0
"13010","T04A8.7","1k-FOS-1",0
"13011","T04A8.7","1k-HLH-30",1
"13012","T04A8.7","1k-LIN-13",0
"13013","T04A8.7","1k-LIN-15B",0
"13014","T04A8.7","1k-LIN-39",0
"13015","T04A8.7","1k-LIR-3",0
"13016","T04A8.7","1k-LSY-2",1
"13017","T04A8.7","1k-MDL-1",1
"13018","T04A8.7","1k-MEP-1",1
"13019","T04A8.7","1k-NHR-10",0
"13020","T04A8.7","1k-NHR-102",1
"13021","T04A8.7","1k-NHR-11",1
"13022","T04A8.7","1k-NHR-116",0
"13023","T04A8.7","1k-NHR-237",0
"13024","T04A8.7","1k-NHR-25",0
"13025","T04A8.7","1k-NHR-28",1
"13026","T04A8.7","1k-NHR-48",1
"13027","T04A8.7","1k-NHR-6",0
"13028","T04A8.7","1k-NHR-76",0
"13029","T04A8.7","1k-NHR-77",1
"13030","T04A8.7","1k-PHA-4",1
"13031","T04A8.7","1k-PQM-1",0
"13032","T04A8.7","1k-R02D3.7",0
"13033","T04A8.7","1k-R06F6.6",0
"13034","T04A8.7","1k-RBR-2",1
"13035","T04A8.7","1k-SKN-1",0
"13036","T04A8.7","1k-SNPC-4",0
"13037","T04A8.7","1k-SPR-1",0
"13038","T04A8.7","1k-UNC-130",0
"13039","T04A8.7","1k-UNC-39",0
"13040","T04A8.7","1k-UNC-62",0
"13041","T04A8.7","1k-ZAG-1",0
"13042","T04A8.7","1k-ZFP-2",0
"13043","T04A8.7","1k-ZIP-2",0
"13044","T04A8.7","1k-ZK546.5",0
"13045","T04A8.7","1k-ZTF-11",0
"13046","T04A8.7","1k-ZTF-7",1
"13047","T04A8.7","400-43252",0
"13048","T04A8.7","400-AHA-1",1
"13049","T04A8.7","400-C05D10.1",0
"13050","T04A8.7","400-CEH-32",0
"13051","T04A8.7","400-CEH-38",0
"13052","T04A8.7","400-CES-1",0
"13053","T04A8.7","400-CEY-2",0
"13054","T04A8.7","400-DAF-16",2
"13055","T04A8.7","400-DPL-1",1
"13056","T04A8.7","400-DUXL-1",0
"13057","T04A8.7","400-DVE-1",1
"13058","T04A8.7","400-EGL-27",0
"13059","T04A8.7","400-F10B5.3",0
"13060","T04A8.7","400-F37D6.2",0
"13061","T04A8.7","400-F45C12.2",0
"13062","T04A8.7","400-F49E8.2",0
"13063","T04A8.7","400-FKH-10",0
"13064","T04A8.7","400-FOS-1",0
"13065","T04A8.7","400-HLH-30",1
"13066","T04A8.7","400-LIN-13",0
"13067","T04A8.7","400-LIN-15B",0
"13068","T04A8.7","400-LIN-39",0
"13069","T04A8.7","400-LIR-3",0
"13070","T04A8.7","400-LSY-2",1
"13071","T04A8.7","400-MDL-1",1
"13072","T04A8.7","400-MEP-1",1
"13073","T04A8.7","400-NHR-10",0
"13074","T04A8.7","400-NHR-102",1
"13075","T04A8.7","400-NHR-11",1
"13076","T04A8.7","400-NHR-116",0
"13077","T04A8.7","400-NHR-237",0
"13078","T04A8.7","400-NHR-25",0
"13079","T04A8.7","400-NHR-28",1
"13080","T04A8.7","400-NHR-48",1
"13081","T04A8.7","400-NHR-6",0
"13082","T04A8.7","400-NHR-76",0
"13083","T04A8.7","400-NHR-77",1
"13084","T04A8.7","400-PHA-4",1
"13085","T04A8.7","400-PQM-1",0
"13086","T04A8.7","400-R02D3.7",0
"13087","T04A8.7","400-R06F6.6",0
"13088","T04A8.7","400-RBR-2",1
"13089","T04A8.7","400-SKN-1",0
"13090","T04A8.7","400-SNPC-4",0
"13091","T04A8.7","400-SPR-1",0
"13092","T04A8.7","400-UNC-130",0
"13093","T04A8.7","400-UNC-39",0
"13094","T04A8.7","400-UNC-62",0
"13095","T04A8.7","400-ZAG-1",0
"13096","T04A8.7","400-ZFP-2",0
"13097","T04A8.7","400-ZIP-2",0
"13098","T04A8.7","400-ZK546.5",0
"13099","T04A8.7","400-ZTF-11",0
"13100","T04A8.7","400-ZTF-7",1
"13101","T04A8.7","Total Instances of TFs binding within 1000",17
"13102","T04A8.7","Total Instances of TFs binding within 400bp",17
"13103","T04A8.7","Total number of TFs binding within 1000 bp of peak",16
"13104","T04A8.7","Total number of TFs bound",16
"13105","T04A8.8","1k-43252",0
"13106","T04A8.8","1k-AHA-1",1
"13107","T04A8.8","1k-C05D10.1",0
"13108","T04A8.8","1k-CEH-32",0
"13109","T04A8.8","1k-CEH-38",0
"13110","T04A8.8","1k-CES-1",0
"13111","T04A8.8","1k-CEY-2",0
"13112","T04A8.8","1k-DAF-16",2
"13113","T04A8.8","1k-DPL-1",1
"13114","T04A8.8","1k-DUXL-1",0
"13115","T04A8.8","1k-DVE-1",1
"13116","T04A8.8","1k-EGL-27",0
"13117","T04A8.8","1k-F10B5.3",0
"13118","T04A8.8","1k-F37D6.2",0
"13119","T04A8.8","1k-F45C12.2",0
"13120","T04A8.8","1k-F49E8.2",0
"13121","T04A8.8","1k-FKH-10",0
"13122","T04A8.8","1k-FOS-1",0
"13123","T04A8.8","1k-HLH-30",1
"13124","T04A8.8","1k-LIN-13",0
"13125","T04A8.8","1k-LIN-15B",0
"13126","T04A8.8","1k-LIN-39",0
"13127","T04A8.8","1k-LIR-3",0
"13128","T04A8.8","1k-LSY-2",1
"13129","T04A8.8","1k-MDL-1",1
"13130","T04A8.8","1k-MEP-1",1
"13131","T04A8.8","1k-NHR-10",0
"13132","T04A8.8","1k-NHR-102",1
"13133","T04A8.8","1k-NHR-11",1
"13134","T04A8.8","1k-NHR-116",0
"13135","T04A8.8","1k-NHR-237",0
"13136","T04A8.8","1k-NHR-25",0
"13137","T04A8.8","1k-NHR-28",1
"13138","T04A8.8","1k-NHR-48",1
"13139","T04A8.8","1k-NHR-6",0
"13140","T04A8.8","1k-NHR-76",0
"13141","T04A8.8","1k-NHR-77",1
"13142","T04A8.8","1k-PHA-4",1
"13143","T04A8.8","1k-PQM-1",0
"13144","T04A8.8","1k-R02D3.7",0
"13145","T04A8.8","1k-R06F6.6",0
"13146","T04A8.8","1k-RBR-2",1
"13147","T04A8.8","1k-SKN-1",0
"13148","T04A8.8","1k-SNPC-4",0
"13149","T04A8.8","1k-SPR-1",0
"13150","T04A8.8","1k-UNC-130",0
"13151","T04A8.8","1k-UNC-39",0
"13152","T04A8.8","1k-UNC-62",0
"13153","T04A8.8","1k-ZAG-1",0
"13154","T04A8.8","1k-ZFP-2",0
"13155","T04A8.8","1k-ZIP-2",0
"13156","T04A8.8","1k-ZK546.5",0
"13157","T04A8.8","1k-ZTF-11",0
"13158","T04A8.8","1k-ZTF-7",1
"13159","T04A8.8","400-43252",0
"13160","T04A8.8","400-AHA-1",1
"13161","T04A8.8","400-C05D10.1",0
"13162","T04A8.8","400-CEH-32",0
"13163","T04A8.8","400-CEH-38",0
"13164","T04A8.8","400-CES-1",0
"13165","T04A8.8","400-CEY-2",0
"13166","T04A8.8","400-DAF-16",2
"13167","T04A8.8","400-DPL-1",1
"13168","T04A8.8","400-DUXL-1",0
"13169","T04A8.8","400-DVE-1",1
"13170","T04A8.8","400-EGL-27",0
"13171","T04A8.8","400-F10B5.3",0
"13172","T04A8.8","400-F37D6.2",0
"13173","T04A8.8","400-F45C12.2",0
"13174","T04A8.8","400-F49E8.2",0
"13175","T04A8.8","400-FKH-10",0
"13176","T04A8.8","400-FOS-1",0
"13177","T04A8.8","400-HLH-30",1
"13178","T04A8.8","400-LIN-13",0
"13179","T04A8.8","400-LIN-15B",0
"13180","T04A8.8","400-LIN-39",0
"13181","T04A8.8","400-LIR-3",0
"13182","T04A8.8","400-LSY-2",1
"13183","T04A8.8","400-MDL-1",1
"13184","T04A8.8","400-MEP-1",1
"13185","T04A8.8","400-NHR-10",0
"13186","T04A8.8","400-NHR-102",1
"13187","T04A8.8","400-NHR-11",1
"13188","T04A8.8","400-NHR-116",0
"13189","T04A8.8","400-NHR-237",0
"13190","T04A8.8","400-NHR-25",0
"13191","T04A8.8","400-NHR-28",1
"13192","T04A8.8","400-NHR-48",1
"13193","T04A8.8","400-NHR-6",0
"13194","T04A8.8","400-NHR-76",0
"13195","T04A8.8","400-NHR-77",1
"13196","T04A8.8","400-PHA-4",1
"13197","T04A8.8","400-PQM-1",0
"13198","T04A8.8","400-R02D3.7",0
"13199","T04A8.8","400-R06F6.6",0
"13200","T04A8.8","400-RBR-2",1
"13201","T04A8.8","400-SKN-1",0
"13202","T04A8.8","400-SNPC-4",0
"13203","T04A8.8","400-SPR-1",0
"13204","T04A8.8","400-UNC-130",0
"13205","T04A8.8","400-UNC-39",0
"13206","T04A8.8","400-UNC-62",0
"13207","T04A8.8","400-ZAG-1",0
"13208","T04A8.8","400-ZFP-2",0
"13209","T04A8.8","400-ZIP-2",0
"13210","T04A8.8","400-ZK546.5",0
"13211","T04A8.8","400-ZTF-11",0
"13212","T04A8.8","400-ZTF-7",1
"13213","T04A8.8","Total Instances of TFs binding within 1000",17
"13214","T04A8.8","Total Instances of TFs binding within 400bp",17
"13215","T04A8.8","Total number of TFs binding within 1000 bp of peak",16
"13216","T04A8.8","Total number of TFs bound",16
"13217","T05B4.13","1k-43252",0
"13218","T05B4.13","1k-AHA-1",2
"13219","T05B4.13","1k-C05D10.1",0
"13220","T05B4.13","1k-CEH-32",0
"13221","T05B4.13","1k-CEH-38",0
"13222","T05B4.13","1k-CES-1",0
"13223","T05B4.13","1k-CEY-2",2
"13224","T05B4.13","1k-DAF-16",4
"13225","T05B4.13","1k-DPL-1",2
"13226","T05B4.13","1k-DUXL-1",0
"13227","T05B4.13","1k-DVE-1",2
"13228","T05B4.13","1k-EGL-27",0
"13229","T05B4.13","1k-F10B5.3",0
"13230","T05B4.13","1k-F37D6.2",0
"13231","T05B4.13","1k-F45C12.2",0
"13232","T05B4.13","1k-F49E8.2",0
"13233","T05B4.13","1k-FKH-10",0
"13234","T05B4.13","1k-FOS-1",0
"13235","T05B4.13","1k-HLH-30",2
"13236","T05B4.13","1k-LIN-13",0
"13237","T05B4.13","1k-LIN-15B",0
"13238","T05B4.13","1k-LIN-39",0
"13239","T05B4.13","1k-LIR-3",0
"13240","T05B4.13","1k-LSY-2",0
"13241","T05B4.13","1k-MDL-1",4
"13242","T05B4.13","1k-MEP-1",0
"13243","T05B4.13","1k-NHR-10",0
"13244","T05B4.13","1k-NHR-102",2
"13245","T05B4.13","1k-NHR-11",2
"13246","T05B4.13","1k-NHR-116",0
"13247","T05B4.13","1k-NHR-237",0
"13248","T05B4.13","1k-NHR-25",2
"13249","T05B4.13","1k-NHR-28",2
"13250","T05B4.13","1k-NHR-48",2
"13251","T05B4.13","1k-NHR-6",0
"13252","T05B4.13","1k-NHR-76",0
"13253","T05B4.13","1k-NHR-77",2
"13254","T05B4.13","1k-PHA-4",2
"13255","T05B4.13","1k-PQM-1",2
"13256","T05B4.13","1k-R02D3.7",0
"13257","T05B4.13","1k-R06F6.6",0
"13258","T05B4.13","1k-RBR-2",0
"13259","T05B4.13","1k-SKN-1",0
"13260","T05B4.13","1k-SNPC-4",0
"13261","T05B4.13","1k-SPR-1",0
"13262","T05B4.13","1k-UNC-130",0
"13263","T05B4.13","1k-UNC-39",0
"13264","T05B4.13","1k-UNC-62",2
"13265","T05B4.13","1k-ZAG-1",0
"13266","T05B4.13","1k-ZFP-2",0
"13267","T05B4.13","1k-ZIP-2",0
"13268","T05B4.13","1k-ZK546.5",0
"13269","T05B4.13","1k-ZTF-11",0
"13270","T05B4.13","1k-ZTF-7",2
"13271","T05B4.13","400-43252",0
"13272","T05B4.13","400-AHA-1",2
"13273","T05B4.13","400-C05D10.1",0
"13274","T05B4.13","400-CEH-32",0
"13275","T05B4.13","400-CEH-38",0
"13276","T05B4.13","400-CES-1",0
"13277","T05B4.13","400-CEY-2",2
"13278","T05B4.13","400-DAF-16",4
"13279","T05B4.13","400-DPL-1",2
"13280","T05B4.13","400-DUXL-1",0
"13281","T05B4.13","400-DVE-1",2
"13282","T05B4.13","400-EGL-27",0
"13283","T05B4.13","400-F10B5.3",0
"13284","T05B4.13","400-F37D6.2",0
"13285","T05B4.13","400-F45C12.2",0
"13286","T05B4.13","400-F49E8.2",0
"13287","T05B4.13","400-FKH-10",0
"13288","T05B4.13","400-FOS-1",0
"13289","T05B4.13","400-HLH-30",2
"13290","T05B4.13","400-LIN-13",0
"13291","T05B4.13","400-LIN-15B",0
"13292","T05B4.13","400-LIN-39",0
"13293","T05B4.13","400-LIR-3",0
"13294","T05B4.13","400-LSY-2",0
"13295","T05B4.13","400-MDL-1",4
"13296","T05B4.13","400-MEP-1",0
"13297","T05B4.13","400-NHR-10",0
"13298","T05B4.13","400-NHR-102",2
"13299","T05B4.13","400-NHR-11",2
"13300","T05B4.13","400-NHR-116",0
"13301","T05B4.13","400-NHR-237",0
"13302","T05B4.13","400-NHR-25",2
"13303","T05B4.13","400-NHR-28",2
"13304","T05B4.13","400-NHR-48",2
"13305","T05B4.13","400-NHR-6",0
"13306","T05B4.13","400-NHR-76",0
"13307","T05B4.13","400-NHR-77",2
"13308","T05B4.13","400-PHA-4",2
"13309","T05B4.13","400-PQM-1",2
"13310","T05B4.13","400-R02D3.7",0
"13311","T05B4.13","400-R06F6.6",0
"13312","T05B4.13","400-RBR-2",0
"13313","T05B4.13","400-SKN-1",0
"13314","T05B4.13","400-SNPC-4",0
"13315","T05B4.13","400-SPR-1",0
"13316","T05B4.13","400-UNC-130",0
"13317","T05B4.13","400-UNC-39",0
"13318","T05B4.13","400-UNC-62",2
"13319","T05B4.13","400-ZAG-1",0
"13320","T05B4.13","400-ZFP-2",0
"13321","T05B4.13","400-ZIP-2",0
"13322","T05B4.13","400-ZK546.5",0
"13323","T05B4.13","400-ZTF-11",0
"13324","T05B4.13","400-ZTF-7",2
"13325","T05B4.13","Total Instances of TFs binding within 1000",38
"13326","T05B4.13","Total Instances of TFs binding within 400bp",38
"13327","T05B4.13","Total number of TFs binding within 1000 bp of peak",34
"13328","T05B4.13","Total number of TFs bound",34
"13329","T05B4.4","1k-43252",0
"13330","T05B4.4","1k-AHA-1",2
"13331","T05B4.4","1k-C05D10.1",0
"13332","T05B4.4","1k-CEH-32",0
"13333","T05B4.4","1k-CEH-38",0
"13334","T05B4.4","1k-CES-1",0
"13335","T05B4.4","1k-CEY-2",2
"13336","T05B4.4","1k-DAF-16",4
"13337","T05B4.4","1k-DPL-1",2
"13338","T05B4.4","1k-DUXL-1",0
"13339","T05B4.4","1k-DVE-1",2
"13340","T05B4.4","1k-EGL-27",0
"13341","T05B4.4","1k-F10B5.3",0
"13342","T05B4.4","1k-F37D6.2",0
"13343","T05B4.4","1k-F45C12.2",0
"13344","T05B4.4","1k-F49E8.2",0
"13345","T05B4.4","1k-FKH-10",0
"13346","T05B4.4","1k-FOS-1",0
"13347","T05B4.4","1k-HLH-30",2
"13348","T05B4.4","1k-LIN-13",0
"13349","T05B4.4","1k-LIN-15B",0
"13350","T05B4.4","1k-LIN-39",0
"13351","T05B4.4","1k-LIR-3",0
"13352","T05B4.4","1k-LSY-2",0
"13353","T05B4.4","1k-MDL-1",4
"13354","T05B4.4","1k-MEP-1",0
"13355","T05B4.4","1k-NHR-10",0
"13356","T05B4.4","1k-NHR-102",2
"13357","T05B4.4","1k-NHR-11",2
"13358","T05B4.4","1k-NHR-116",0
"13359","T05B4.4","1k-NHR-237",0
"13360","T05B4.4","1k-NHR-25",2
"13361","T05B4.4","1k-NHR-28",2
"13362","T05B4.4","1k-NHR-48",2
"13363","T05B4.4","1k-NHR-6",0
"13364","T05B4.4","1k-NHR-76",0
"13365","T05B4.4","1k-NHR-77",2
"13366","T05B4.4","1k-PHA-4",2
"13367","T05B4.4","1k-PQM-1",2
"13368","T05B4.4","1k-R02D3.7",0
"13369","T05B4.4","1k-R06F6.6",0
"13370","T05B4.4","1k-RBR-2",0
"13371","T05B4.4","1k-SKN-1",0
"13372","T05B4.4","1k-SNPC-4",0
"13373","T05B4.4","1k-SPR-1",0
"13374","T05B4.4","1k-UNC-130",0
"13375","T05B4.4","1k-UNC-39",0
"13376","T05B4.4","1k-UNC-62",2
"13377","T05B4.4","1k-ZAG-1",0
"13378","T05B4.4","1k-ZFP-2",0
"13379","T05B4.4","1k-ZIP-2",0
"13380","T05B4.4","1k-ZK546.5",0
"13381","T05B4.4","1k-ZTF-11",0
"13382","T05B4.4","1k-ZTF-7",2
"13383","T05B4.4","400-43252",0
